,Date,unemployment_rate,inflation_rate,treasury_yield,Monthly Real GDP Index,GDP_growth,SP500_return,ABBV,AZN,BMY,JNJ,LLY,MRK,NVO,NVS,PFE,ROG
205,2017-02-01,4.6,244.006,2.4325,17871.66938,0.1515183994149849,3.9291598189304944,2.2155716005613835,7.4550215247720875,16.11976759478184,7.911672596041464,7.503511462265466,6.259089910248505,-2.322338225062448,5.749468916306322,7.532340303259377,3.20200786204603
206,2017-03-01,4.4,243.892,2.4189473684210525,17951.13045,0.4446202999308202,-0.30871309704741945,5.368710433664958,9.955326928302055,-4.108610537226598,2.5891400925758035,2.253410658258659,-3.5372540286355947,-2.9719873282743503,-4.989130506333028,1.285222796554586,4.072234302944189
207,2017-04-01,4.4,244.193,2.4817391304347827,17869.62723,-0.4540283422652225,1.4319994851834439,1.1970415714530613,-2.858055838028384,3.07098858787902,-0.8671266977733016,-2.4372711077184084,-1.196434895615972,15.086278037658873,7.492227079896341,-0.8477012684779184,19.87888569795542
208,2017-05-01,4.4,244.004,2.2973684210526315,17990.15203,0.674467343099705,1.4112635503029436,1.1173917796331256,13.685936804231646,-3.0482506867554826,3.8713935554971712,-3.0343623238947237,4.460129351449771,9.539822670414488,6.153434266862434,-3.744102319555953,3.1766043962624613
209,2017-06-01,4.3,244.163,2.3036363636363637,18078.12548,0.4890089302930667,0.14912862886033995,9.830363805956077,-0.872341707972335,3.2808169403839127,3.834100232970261,4.098834454862432,-1.5665733618439481,1.2272870188060336,2.079001617507603,3.874846970648682,2.2690930071401327
210,2017-07-01,4.3,244.243,2.186818181818182,18062.10833,-0.08859961735369071,2.5531001810717324,-3.58571467527955,-11.469637156961365,2.1177214254636256,0.3250674679176502,0.43739345710509525,0.4052152073567239,-1.1424574862605286,2.072597549211208,-1.2801628636054607,8.607989539399362
211,2017-08-01,4.4,245.183,2.318,18118.45513,0.3119613666938914,0.2917647045969529,8.678121891103752,-1.1597169572143295,7.033582206538558,-0.2637119530385368,-1.6573811732547572,-0.03130120336485298,12.311314815230666,-1.0680691705997059,2.291908471824655,0.49165196664666677
212,2017-09-01,4.3,246.435,2.2091304347826086,18203.67684,0.4703585895626139,1.5111817357696955,18.00790616648733,15.321293534228886,5.390218197243968,-1.1581202759865183,5.899316932935039,0.2661846841980342,2.156335795713349,1.850747459751556,6.275707011639375,12.425133149181011
213,2017-10-01,4.2,246.626,2.202,18200.69647,-0.016372351729798673,2.864361863214948,1.5643095790644157,1.829986358229152,-3.2632675249803067,7.230219091600842,-4.208544697813609,-13.339886337977747,3.40600981194501,-3.8089621299543075,-1.7927226497182258,14.105644675829732
214,2017-11-01,4.2,247.284,2.3600000000000003,18333.14357,0.7277034712287689,3.056593638151095,8.13973751166519,-4.724625977467145,3.102433122127457,-0.05737722011481816,3.295091366640368,0.3267335948453409,3.97671463829965,3.8992595339393255,3.42271121052502,5.931091638518815
215,2017-12-01,4.1,247.805,2.3533333333333335,18397.35442,0.35024462528658873,0.6980566041878467,-0.21667867402362928,5.567376862677587,-3.0226189457124963,0.8939955876428041,0.41752590826116265,1.8093170869905695,3.6700713191544665,-2.144526719023021,0.802444590862117,0.5089956762030168
216,2018-01-01,4.0,248.859,2.4025,18382.65973,-0.07987393004738053,6.175890790273919,16.037643653515854,1.037478408028747,2.154034935290605,-1.095022725168393,-3.563821831702929,6.191542174270959,3.4097249033330224,7.265360322762193,2.2639292260041577,1.7663047447465274
217,2018-02-01,4.1,249.529,2.583809523809524,18486.52089,0.5649952810174774,-3.636061388884093,3.9572978522333546,-5.33372143800227,6.444709407417304,-6.013465312700705,-5.438930783314011,-8.489441554112542,-7.243235433067518,-7.450594619203043,-1.9708294318126152,-16.664638705245714
218,2018-03-01,4.0,249.577,2.8589473684210525,18442.46896,-0.23829216033737222,-3.129014287878651,-18.28541553633174,8.351860713165781,-4.45619345583107,-0.700197591589713,1.2020759312484364,0.46106879129015343,-4.331793792708849,-2.999397991370245,-1.3528348666690282,-12.947862991815906
219,2018-04-01,4.0,250.227,2.8423809523809522,18513.2169,0.3836142555177835,0.9193889235385999,2.007400144991589,1.60137314918527,-17.581028475300865,-1.2953612652593427,4.782227699448893,9.022966977683765,-3.3747948784998205,-1.6725538638094672,3.1558312194280402,-10.741177738787632
220,2018-05-01,3.8,250.792,2.869047619047619,18574.66281,0.33190293362792556,2.430949395555926,3.5368521619529636,4.221794619699049,1.585139167567462,-5.4312433274422816,4.896977935348779,1.1210997812546086,1.2782453046278341,-2.829567314698278,-1.8574270451071406,6.804125908037406
221,2018-06-01,4.0,251.018,2.977727272727273,18609.49685,0.18753524818357903,0.12547117618786352,-6.3573781768437865,-5.1850066383055555,5.1691546536503985,2.1902003245252377,1.0329341007519366,1.965390331963568,-2.9869586373166612,1.368761995249268,1.9598134486559893,-2.1937522113762764
222,2018-07-01,3.8,251.214,2.9123809523809525,18643.3542,0.181935870017913,4.170328470882012,-0.4533376287493951,11.449743629704678,6.161903398048318,9.213776950373,15.797459157293382,9.355951774562655,7.914134774498494,11.066981332230874,10.06063079472721,4.584604927619651
223,2018-08-01,3.8,251.663,2.889047619047619,18737.1939,0.5033412925234071,3.1919817732079636,5.128740027272949,-2.0189024099655395,3.8099975858865154,1.6374983080909455,6.922404587950104,4.129339845520641,-1.2055537572462582,-1.0607731713736857,3.9819483155857816,18.44386007178582
224,2018-09-01,3.7,252.182,2.889130434782609,18719.03344,-0.09692198360609083,0.14122006523793473,-1.4586601018996226,4.405127957456623,2.5268414970944564,3.2673221517572237,2.132536186379852,3.426162274208866,-3.1820449526074324,3.7947121549362084,7.045434144930307,6.699499898105299
225,2018-10-01,3.8,252.772,3.004210526315789,18735.63931,0.08871115088942005,-6.489016198173081,-17.688731946708224,-1.9964633783594588,-18.588921514725577,1.3172444704951491,1.053030297185975,4.47175075374262,-8.400498188804562,1.5088373151699974,-2.2918102709474697,-16.467559434906953
226,2018-11-01,3.8,252.594,3.152272727272727,18695.31799,-0.21521187151846144,1.8549162472839553,22.38723781080132,2.6817955452262288,6.457309558107349,4.9360587664006195,9.406111416899954,7.78427195480722,7.966637985617719,4.653548297896237,7.361841110607159,4.550630761104357
227,2018-12-01,3.9,252.767,3.117,18770.61122,0.40273842916325187,-9.334310684883873,-2.206418168729074,-4.620807461954579,-2.768444763235056,-11.591693584710116,-1.9701553358562607,-3.692986426413958,-1.179740343766622,-6.249333246308375,-4.852195198220688,-23.006377476291718
228,2019-01-01,4.0,252.718,2.8326315789473684,18835.01997,0.3431361357661977,8.63727095217557,-12.908117095505279,-3.6861268044847795,-5.021184922733335,3.122842734076703,3.577586163943014,-1.908454588610764,2.0620870380271494,1.9927852624707976,-2.749138350479985,28.114281031596455
229,2019-02-01,3.8,253.322,2.713809523809524,18828.23268,-0.036035480773632944,3.241604948627397,-0.0973235151876306,13.6686558177197,5.463200244668487,2.675068886275578,5.36460651255255,9.216729556833103,4.104613600089646,4.239038100642789,3.0120156335167403,22.330782066120047
230,2019-03-01,3.8,254.202,2.6763157894736844,18843.31356,0.08009716183301485,1.3635696048746482,1.7037090018956702,-0.5366946912808701,-7.646164276070378,2.9838424364770466,3.3045381854810874,2.312680399210043,6.864156475342265,5.381997092991098,-2.030001711999907,2.3381673963365435
231,2019-04-01,3.6,255.211,2.570952380952381,18910.80409,0.35816699533817165,4.543687897899429,-1.4890326822379452,-6.851336342219961,-2.6828502880605565,1.0086747545122288,-9.802723093334631,-4.7202764011530345,-4.869829941835457,-1.4579636463136758,-4.379550389223141,5.438065913971468
232,2019-05-01,3.7,255.29,2.532380952380952,18926.53818,0.08320159166748109,-6.377098235193934,-2.0945815357540476,-0.74349229414028,-1.4208614825423904,-7.117583700309204,-0.9398491109169349,0.6352351649749011,-3.693124175791229,4.14691561830276,2.240810672475124,-17.627744762510964
233,2019-06-01,3.6,255.159,2.395,19049.45658,0.6494499883232141,6.440930963184233,-5.201417339077208,10.433376937769022,-0.0441113997753817,6.925681465780764,-3.9058554514584842,5.857845412267948,8.135599266274562,6.620716653182668,5.26065793837267,25.067030191258443
234,2019-07-01,3.7,255.685,2.074,19101.15225,0.2713760877266935,2.005681084858013,-8.388342906518254,5.159887958580778,-2.072758525300533,-6.50490762212681,-1.660844714475307,-0.36464056858239724,-6.112856865546279,0.2957174670887852,-10.34167425578838,-8.06582339857207
235,2019-08-01,3.7,256.059,2.059090909090909,19130.45744,0.1534210586693785,-1.6743482891824146,0.18381102726687804,3.73185191364227,9.200514799913261,-1.4283465383032157,3.6897778878483,4.1933041950946714,8.74373998365714,-1.6051574494604814,-8.470646980814289,-16.538513101919595
236,2019-09-01,3.5,256.511,1.6263636363636365,19161.46245,0.16207145123028344,1.4771676816446755,15.18099608323691,0.003100152104740239,5.492007252410036,1.549925454785317,-0.45417481479174127,-2.648333736208719,0.0989803255632582,-3.5623118843968515,2.014485065005278,3.2396983871337603
