Date,unemployment_rate,CPI,treasury_yield,GDP_growth,SP500_return,AZN,BMY,JNJ,LLY,MRK,NVO,NVS,PFE,ROG,inflation_change,unemp_change,treasury_yield_change
2001-08-01,4.9,177.4,5.236190476190477,1.1525045205353912,-5.933234853627223,-3.865227007298033,0.2525121019580689,-2.569290930703527,-2.0812335453258224,-4.236560203207751,-8.16776819265831,4.140484901341734,-7.059635953071464,8.471459214457578,0.0,0.3000000000000007,-0.04809523809523686
2001-09-01,5.0,178.1,4.971304347826087,-1.626421197471628,-8.506341627964941,-3.1971913910799787,-1.033139272044581,5.449194583957007,4.328651450944987,2.840269347033164,0.9615327371157224,6.717877528113081,4.953504869110703,-4.550085289893024,0.6999999999999886,0.09999999999999964,-0.26488612836438996
2001-10-01,5.3,177.6,4.731764705882353,0.8377713192168512,1.6822646034846178,-3.404701548470934,-3.797703690248056,4.530587218961446,-5.20438749719474,-4.189183938497266,-4.761901598014262,-3.3145116186915846,4.488733733789219,17.929565300939032,-0.5,0.2999999999999998,-0.23953964194373434
2001-11-01,5.5,177.5,4.566818181818181,-0.5175281382130303,7.797687521971497,0.753745727830224,1.0591041338900986,0.587194218308773,8.065362289085387,6.1746181069620265,-2.8750091128942,-4.969440871698594,3.365142067690297,-3.5294175860873023,-0.09999999999999432,0.20000000000000018,-0.1649465240641712
2001-12-01,5.7,177.4,4.6515,1.514412745919791,0.2192280512242739,2.530193763198074,-5.133914277796714,1.7645116829658525,-4.655738521467223,-13.210402321752769,3.2175293328902788,2.069336335820471,-7.750580973661448,-5.253284331530361,-0.09999999999999432,0.20000000000000018,0.08468181818181897
2002-01-01,5.7,177.7,5.0875,0.262370940755563,-0.6392737000674553,0.8369494936033117,-11.039197937885035,-2.690372425925802,-4.379919469358262,1.1698749226833227,-10.847892533867176,-5.123278629227579,4.567114322082944,-0.6600622462927253,0.29999999999998295,0.0,0.43599999999999994
2002-02-01,5.7,178.0,5.035714285714286,-0.6405824336121912,-1.7936031198958258,8.491150839710993,4.164596502772677,5.894665292463985,0.8388767223709737,3.632979955695359,9.230772833417468,9.61594405961199,-1.703882539168411,2.990031917356162,0.30000000000001137,0.0,-0.05178571428571477
2002-03-01,5.7,178.5,4.911578947368421,0.4928576699709808,3.0319489599066607,-1.68836838747064,-13.851068880830852,6.981729863538355,1.0340966580400843,-6.1144594228586975,1.4084512074716835,4.32033729042296,-2.671255269908279,7.1290293047505005,0.5,0.0,-0.12413533834586499
2002-04-01,5.9,179.3,5.284000000000001,0.387347203713162,-5.545787734983165,-6.130253167163991,-28.871348721487852,-1.678238635288709,-13.320170790032217,-5.089518867816856,-25.54720523834373,7.407865934922819,-8.530431199847666,1.1743432713034352,0.8000000000000114,0.20000000000000018,0.3724210526315801
2002-05-01,5.8,179.5,5.210909090909091,-0.0224062675782232,-0.5933528686093981,-6.079453364075526,8.852560387789342,-3.9304284612647233,-2.043953834443424,5.079128992660875,9.65755576128462,2.025262749159196,-4.814331068981403,-8.779758897497947,0.19999999999998863,-0.10000000000000053,-0.07309090909090976
2002-06-01,5.8,179.6,5.164545454545455,0.3865384559660567,-7.703823398135057,-6.221440955127977,-17.416411908438956,-14.527236157036638,-12.408811069121562,-11.313517825843178,2.7482860704185264,2.358713417065883,1.5092278201022324,-10.897227387137075,0.09999999999999432,0.0,-0.04636363636363594
2002-07-01,5.8,180.0,4.9265,0.524194773951181,-7.559530487099786,-10.756112408909091,-8.832690864342085,0.6505766884862485,3.581531030012619,-1.4223831630357786,-27.781169444630827,-6.160181609002602,-7.571432924091892,-5.52911116225,0.4000000000000057,0.0,-0.23804545454545512
2002-08-01,5.7,180.5,4.653181818181818,-0.5764517516164358,0.6800988682527542,-20.33343379681486,7.656199534242836,3.2509371325671887,-0.6333085819139717,1.8548099662756945,27.230648919023224,-1.653297971303258,2.256533347498868,6.589150438801084,0.5,-0.09999999999999964,-0.27331818181818157
2002-09-01,5.7,180.8,4.257272727272727,0.0445426470873089,-10.88473198507659,5.7847278511174105,-4.609226792828047,-0.0574307000202112,-4.15614328717745,-9.52095803606542,-10.61858598958022,-1.7799779456691311,-11.91291661082311,-15.090907703746447,0.30000000000001137,0.0,-0.39590909090909143
2002-10-01,5.7,181.2,3.87,-0.0992701572312682,8.713590971994822,22.832819874540355,3.403376683981896,8.635342141459134,0.2891739310386443,19.5603314804012,2.183563811958789,-4.505410860191484,9.476231848546846,6.980724343200229,0.39999999999997726,0.0,-0.38727272727272677
2002-11-01,5.9,181.5,3.940909090909091,0.2795400615201782,6.168134352513466,0.7723315979503376,8.927230295723842,-2.9446917474094003,23.06303241408947,9.531628792782442,9.815286497087516,0.1581483239252001,-0.7554140157868372,-2.522014300686415,0.30000000000001137,0.20000000000000018,0.07090909090909081
2002-12-01,6.0,181.8,4.048421052631579,0.6197097907746141,-6.118356819299908,-7.267433407042634,-12.641512807785116,-5.484526606354989,-6.555973092668954,-4.712969575523795,-4.683368417454514,-3.342096258538829,-2.667834819803383,-8.624231410968763,0.30000000000001137,0.09999999999999964,0.10751196172248845
2003-01-01,5.8,182.6,4.032380952380952,-0.1793314294601167,-1.9801667098443,-2.137384947370957,3.142814698444063,-0.1861263386402245,-5.133882063184103,-1.5525769503752396,-5.017316383694537,0.9528927007056875,-0.6869329521167478,13.25843039523349,0.799999999999983,-0.20000000000000018,-0.01604010025062763
2003-02-01,5.9,183.6,4.048571428571428,0.5070256392467387,-1.3478811411646752,-6.464726312237545,-1.2293237956516156,-2.163839374511145,-6.108918330847002,-4.766192995171526,3.242268050968033,-1.348416640959793,-1.3013913142002842,14.206348473492936,1.0,0.10000000000000053,0.01619047619047631
2003-03-01,5.9,183.9,3.9026315789473687,-0.4372948165102475,-0.1884773859243793,8.428864317963392,-9.313335139578028,10.787909313610289,1.6101217783365265,3.848390486344511,16.337323067005972,1.3121676438747176,4.493618248975539,3.2661522038988755,0.30000000000001137,0.0,-0.14593984962405937
2003-04-01,6.0,183.2,3.8071428571428574,0.5243295950249305,8.898511141237297,16.205172007823123,20.870840959987547,-2.6092792488977223,11.671019950074024,6.9526488978786105,11.83518549914382,8.573557880256267,-1.3157834733582674,11.372810359547426,-0.700000000000017,0.09999999999999964,-0.09548872180451129
2003-05-01,6.1,182.9,3.958571428571428,0.1140516797906832,5.4836485854143024,3.436164609300252,1.5360730431327465,-3.566373487841046,-6.345951635750802,-4.468902864602454,-1.542681347180597,1.3170958601331106,0.8780486507022012,-0.2416858611639094,-0.29999999999998295,0.09999999999999964,0.1514285714285708
2003-06-01,6.3,183.1,3.5690476190476192,1.2478885628949277,0.7013663803277392,-1.1396609651802114,6.054673796697019,-4.462165114953454,15.996048040957266,8.94204114074888,-2.993846953495438,-0.4749724787485698,10.588578897107158,0.8479672180956577,0.19999999999998863,0.20000000000000018,-0.38952380952380894
2003-07-01,6.2,183.7,3.334285714285714,0.2462195205414685,2.1704843032501757,-1.3490215711416398,-3.49908634909738,0.1740008279407456,-4.538221189230107,-8.115974468550558,-3.3746831176378334,-3.064552611353777,-2.3133453357468747,-11.471470817851635,0.5999999999999943,-0.09999999999999964,-0.23476190476190517
2003-08-01,6.1,184.5,3.975454545454546,0.5313154938717535,2.062543442923137,-1.4172134298419905,-2.158909991510838,-4.267195597648643,1.0480182330142809,-8.972504302484996,6.716416395156233,-4.197980142363489,-10.311762401295333,6.886026859454675,0.8000000000000114,-0.10000000000000053,0.6411688311688319
2003-09-01,6.1,185.1,4.445238095238095,0.5721885676071681,-1.4688052767680482,10.142770103219556,1.143081896673892,0.3512033521927638,-10.238788808791565,6.286395511678511,3.1887879359841165,5.058170129170425,2.0029579105913298,-1.5550611474418052,0.5999999999999943,0.0,0.4697835497835494
2003-10-01,6.0,184.9,4.274285714285715,0.118370198137363,5.757063710674704,9.861755475360546,-1.130163205667034,1.6357030972712794,12.154859315125831,-11.945979319380616,-3.307107550418209,-1.210123537221941,4.015741041938092,28.884587209057088,-0.19999999999998863,-0.09999999999999964,-0.17095238095238052
2003-11-01,5.8,185.0,4.290454545454545,0.5772142792279,1.09211915186056,-3.628359219993871,5.008694589704166,-2.0464382605517195,3.2723183176138537,-8.24860050520899,7.653498756182131,9.981780533997032,6.234213049996207,9.804907525077256,0.09999999999999432,-0.20000000000000018,0.016168831168830167
2003-12-01,5.7,185.5,4.300000000000001,0.266117879649963,4.537376430078854,5.288381394670516,8.53893326048083,5.288939663456271,2.7531385715990453,13.793085711052466,6.666667257130499,8.744068260785554,5.741601767970583,0.5011330258751112,0.5,-0.09999999999999964,0.009545454545455634
2004-01-01,5.7,186.3,4.267727272727273,-0.5937371669187175,2.4588679103592304,-0.2273801189207502,-0.9321132546788014,3.4069183074230125,-3.2560421604584167,3.9351206797404448,-2.3193548127280805,-1.6125708566831487,3.679488825387933,5.507707080699098,0.8000000000000114,0.0,-0.03227272727272812
2004-02-01,5.6,186.7,4.1505,0.8909655423377405,1.3570481974623405,0.725097827999055,-0.8199619407471825,0.917269125641096,8.671341483778638,1.0084168194486989,16.99574725706199,-2.214829539271279,0.0546890054113902,11.707842862004746,0.39999999999997726,-0.10000000000000053,-0.11722727272727251
2004-03-01,5.8,187.1,4.084210526315789,0.6168029474738379,-1.669285914230545,-2.823967008294259,-12.904362397116977,-5.502294727713652,-9.088266633454456,-8.090697810286029,-0.811752641407526,-1.7581398067787912,-3.9362904411675226,2.63461333054762,0.4000000000000057,0.20000000000000018,-0.06628947368421123
2004-04-01,5.6,187.4,3.826521739130435,-0.3175570204242306,-1.5481673973906762,2.396723555642644,4.802708497875763,6.526058723604766,10.328869873819912,7.1895349188620505,5.024992707804854,5.164320967284475,2.0256436701123093,11.8605995085995,0.30000000000001137,-0.20000000000000018,-0.2576887871853537
2004-05-01,5.6,188.2,4.347619047619047,0.922365441148698,1.7122905316491188,-1.9853433742243576,0.6772708613642653,3.109261104724204,-0.1896808531426597,0.6382544403494617,-3.8140695081378175,0.8259120628194339,-1.174497675832964,2.9313232456210647,0.799999999999983,0.0,0.5210973084886121
2004-06-01,5.6,188.9,4.7155000000000005,-0.6655782433563906,1.4797004817000303,-2.686582558316619,-3.0470984480850394,0.5035393769317498,-4.645472566704068,0.4228554845526311,12.546001922451078,-1.4832958932645135,-2.5380427968603847,13.751018157896675,0.700000000000017,0.0,0.3678809523809532
2004-07-01,5.5,189.1,4.733809523809524,0.8684544514764081,-2.86857468074474,-1.5775550763501012,-5.456663785128802,-0.7719400852574165,-8.854246765889284,-3.790183284364224,-1.5787151181119286,0.3595227112513699,-6.767802574707438,-29.256080567277664,0.19999999999998863,-0.09999999999999964,0.01830952380952322
2004-08-01,5.4,189.2,4.498095238095239,0.2585218377512355,0.243609293415159,3.584110268605123,3.6244446146966647,5.120278005627155,-0.4236956835769856,-0.8379569207859427,4.851313986321704,4.008075524109156,2.2215068628419044,-6.188071437977305,0.09999999999999432,-0.09999999999999964,-0.23571428571428488
2004-09-01,5.4,189.8,4.281363636363636,0.1194946286788845,0.5850284236719849,-11.015078339871089,-0.2528568613195725,-2.5531322688532643,-4.805137258024217,-26.617767413154205,2.182829541405562,0.4736544149285926,-5.827520914211648,-8.406979440598771,0.6000000000000227,0.0,-0.21673160173160255
2004-10-01,5.5,190.8,4.125714285714285,0.688499756228067,1.710073242670651,0.1701762418036878,0.1620170664543785,3.639265428666016,-8.559534395235701,-4.312626626749683,-8.80043645021631,2.871209525819074,-5.392167154036054,1.0119945245764317,1.0,0.09999999999999964,-0.1556493506493517
2004-11-01,5.4,191.7,4.097,0.0592104417518335,4.143058296159086,-4.3931922067989015,0.2987058391167307,3.3230626148283315,-2.877390521337475,-10.5078656481152,6.206205106371288,0.0833116046386361,-4.076023218080682,10.554526531345054,0.8999999999999773,-0.09999999999999964,-0.028714285714284138
2004-12-01,5.4,191.7,4.194,0.3771089753023426,2.831647197360554,-7.6161794721238625,9.021288456512156,5.636059183075948,7.085351309162946,14.703852884527311,2.2808926909128946,5.182096591469332,-2.5859521864129875,-9.167549460222356,0.0,0.0,0.09699999999999953
2005-01-01,5.3,191.6,4.2309090909090905,0.8896110608718422,-1.7802690849951897,3.3251336263227405,-8.508932680048764,2.018286650534007,-4.42291006251796,-11.525711562685949,-1.4928343629869834,-5.263159143833307,-10.152442585528975,-1.3457031018357823,-0.09999999999999432,-0.10000000000000053,0.03690909090909056
2005-02-01,5.4,192.4,4.221500000000001,-0.167464279204188,2.0903808004149926,5.691481129221909,7.985447133534596,1.3910122544611214,3.24483846943846,13.01252555497956,4.864357867158553,4.365076283368885,8.816194597450178,7.384758597939078,0.8000000000000114,0.10000000000000053,-0.009409090909089812
2005-03-01,5.2,193.1,4.165263157894737,0.181260440924813,-2.2133850119109844,1.1434685235510722,1.71788876296608,2.8212216970501247,-6.314609570271179,2.1134924804989907,-0.4103449019083549,-6.383816294106226,0.6725907462260983,-12.39596992187223,0.6999999999999886,-0.20000000000000018,-0.05623684210526392
2005-04-01,5.2,193.7,4.497727272727273,0.2326162822727795,-1.4880654744024668,11.18136658176736,3.274448417446041,2.1887884031573046,12.226441064486623,5.980036332162908,-7.546639303535086,4.168425882020732,3.425969740602186,-13.64999771118164,0.5999999999999943,0.0,0.33246411483253624
2005-05-01,5.1,193.6,4.3409523809523805,-0.2327067309991326,3.222429593025677,-3.2537065282789213,-2.461533325354037,-2.229385100286052,-0.290738799476864,-4.306826855600443,1.4552885942823002,0.2052262838642349,2.686746450542543,19.83207380588603,-0.09999999999999432,-0.10000000000000053,-0.15677489177489257
2005-06-01,5.0,193.7,4.144285714285714,1.0323005823624554,-0.2510800804404467,-2.963336265176097,-1.4984388515855265,-2.6548078379595275,-3.824454270440869,-5.0554422374675,-1.2018107661434183,-2.846600714663361,-0.4631945550330862,-2.0294761173588527,0.09999999999999432,-0.09999999999999964,-0.19666666666666632
2005-07-01,5.0,194.9,3.998181818181818,0.1001144536149523,4.245182132297276,10.13090275136459,1.120000378535857,-1.5999668766669028,1.0949870245299476,2.0394428882992037,1.765752860067571,2.6770431963882846,-3.9158795475412567,0.665845777666263,1.200000000000017,0.0,-0.14610389610389607
2005-08-01,4.9,196.1,4.1775,0.2454455143577449,-0.9374114944629032,1.4964571896038503,-2.041596257971612,-0.891213094164911,-2.308249111836158,-9.111395591835349,-0.0963709105296528,0.0821389922751381,-3.8490503145758743,-4.287114191776665,1.1999999999999886,-0.09999999999999964,0.17931818181818215
2005-09-01,5.0,198.8,4.262608695652174,-0.2606190366326366,0.3752594708792189,2.9611191398942083,-1.6754971785825856,0.3418493689685498,-2.03565736633734,-2.300889958577512,-4.322644168949729,4.615380199237018,-1.2992035659797896,-0.9470154460579194,2.700000000000017,0.09999999999999964,0.08510869565217405
2005-10-01,5.0,199.1,4.199047619047619,0.1426275346459338,-1.949472313973688,-4.670922808086475,-12.011672766886484,-1.0429591235461722,-6.969368031107681,3.7118958770739896,3.993530895341713,5.529419668857294,-12.93556351331453,-3.4883779385120106,0.29999999999998295,0.0,-0.06356107660455557
2005-11-01,5.0,198.1,4.4635,0.2185805436092369,4.395228292329345,2.5612459308108404,3.1949401628114105,-1.3893308975993723,1.4259984437471562,4.181482614778909,4.072936307738195,-2.638449236907947,-2.4839096034828145,2.5435095093717,-1.0,0.0,0.2644523809523811
2005-12-01,4.9,198.1,4.535,1.1123235554099775,-0.7176588058083633,5.537445454438505,6.438195432275196,-2.1623530504515154,12.883836073330702,9.58439131533806,4.882560608626552,0.1526790363900243,10.94655196917842,2.297652965130381,0.0,-0.09999999999999964,0.07150000000000034
2006-01-01,4.7,199.3,4.467142857142857,0.3272109354338859,2.944245622249841,0.0823125047961781,-0.826790448553294,-4.2595576477092,0.0530733064693533,8.456455307699517,-0.8350903884456917,5.106706684133355,10.120097145454276,20.239918946933265,1.200000000000017,-0.20000000000000018,-0.06785714285714306
2006-02-01,4.8,199.4,4.416,-0.1114882085045398,0.5725180304536615,-4.913671201565151,2.5963027560239382,0.1911580909331967,-1.7662345248509292,1.043500101328476,5.447034810061524,-3.4626468461909643,1.9860151358856104,4.096795330441361,0.09999999999999432,0.09999999999999964,-0.05114285714285671
2006-03-01,4.7,199.7,4.568947368421052,0.8369582130261399,1.247765520680466,10.783203933369576,6.536831267889465,3.3051801709334416,0.1376815488849159,1.0613680198234166,5.505534311047611,5.835804766038999,-3.933578337585653,11.092982310664157,0.29999999999998295,-0.09999999999999964,0.15294736842105205
2006-04-01,4.7,200.7,4.7239130434782615,-0.541129472591273,1.6659074036440955,9.75515457400875,3.1287970552259514,-1.03004930446714,-4.303809062960518,-1.223702902053414,5.350263011378864,3.733787862255933,1.6452769907673526,13.252572102365235,1.0,0.0,0.15496567505720904
2006-05-01,4.6,201.3,4.990526315789474,0.4756708813808741,-3.0120801703496736,-3.972451873713223,-2.1634821436350204,2.747009342341755,-2.4187285987403606,-3.2829728007383485,-3.41879997205341,-3.5298485741282137,-6.592973276819669,-7.682336498954978,0.6000000000000227,-0.10000000000000053,0.26661327231121223
2006-06-01,4.6,201.8,5.11,-0.1389324413086701,-0.1804051334823864,12.995866545949465,5.336120863444926,0.119413886048636,7.858136761432544,10.701665658004034,2.3169663785642447,-2.811816444638371,0.139074713345888,-1.0884812883604431,0.5,0.0,0.11947368421052662
2006-07-01,4.7,202.9,5.106363636363636,-0.3072908361757998,0.8918135768207991,2.022727464275253,-7.308629989800874,4.389216769163307,2.7140026726725663,10.540752339363312,-3.2866812245785804,4.265563629716529,10.737125356665045,1.1714587249282982,1.0999999999999943,0.10000000000000053,-0.003636363636363882
2006-08-01,4.7,203.8,5.0875,0.3866251681865496,2.1822855222858983,6.734391003743445,-8.263684864903354,3.373298841659733,-1.479686582428974,0.6952761261530993,19.967469156724537,1.6008654211487894,6.040801540860863,1.7894744873046875,0.9000000000000057,0.0,-0.018863636363636083
2006-09-01,4.5,202.8,4.8765217391304345,0.4066331328493655,2.2504029548484183,-3.2755779847865374,14.574747357640172,1.0158104890523934,2.655793132534545,4.289515073694017,1.0030108703843243,2.310914272690523,3.855531863186457,6.428816809389071,-1.0,-0.20000000000000018,-0.21097826086956584
2006-10-01,4.4,201.9,4.718999999999999,0.0104819752464013,3.605318801600754,-6.079973866178879,-0.6821952204837611,3.788098133825524,-1.7368673383256872,8.400985744368562,0.9124865081052258,3.918566059262152,-6.029575674513843,13.311742867535424,-0.9000000000000057,-0.09999999999999964,-0.1575217391304351
2006-11-01,4.5,202.0,4.729047619047619,0.7035985290378965,1.9885442319677704,-1.3799510307228369,1.46794437479989,-2.21070074407076,-4.320631268312414,-2.0035604574576205,2.992027064345204,-3.820193341481892,3.151933119330552,-0.7002970633428363,0.09999999999999432,0.09999999999999964,0.010047619047619527
2006-12-01,4.4,203.1,4.595238095238095,-0.11048145607222,0.7756426494891278,-7.496947456686531,6.000752028759027,0.7326182750647892,-2.0567676096448384,-2.044483254388662,7.979340191176942,-1.6606540103708212,-4.9479992927666805,-14.867589712089202,1.0999999999999943,-0.09999999999999964,-0.13380952380952404
2007-01-01,4.6,203.437,4.5645,-0.0920833396860776,2.069617677335956,4.481791578807925,9.384531473383673,1.1815041831435114,3.8771701187716663,3.504169103663779,2.6306245699917463,0.4352150610156924,1.3127490832684383,-12.628911289942913,0.3370000000000175,0.1999999999999993,-0.03073809523809512
2007-02-01,4.5,204.226,4.7595238095238095,0.6614432799187719,-1.9617615186831028,0.3217032867681046,-7.3857340958696,-5.793406375912436,-2.827058734225618,-1.3407869130549477,-0.3728311920137006,-3.9174700231813353,-4.878031063349719,-6.327400229206615,0.7889999999999873,-0.09999999999999964,0.1950238095238097
2007-03-01,4.4,205.288,4.722631578947369,-0.6412240186869145,0.7592292263465472,-2.3754679196714923,5.231293467613085,-3.6852666550123536,2.9337056233153413,0.0452913760024875,5.870692687991208,-1.4432749464175163,2.3077232374750345,-8.386699826664124,1.0620000000000118,-0.09999999999999964,-0.03689223057644053
2007-04-01,4.5,205.904,4.564545454545455,0.8361663603259739,4.843787502779007,1.230182113938505,3.962521705498867,6.571536037552517,10.091250793425122,17.458290862401626,10.293306491449128,8.480087073830035,4.750605692400356,2.2322473788685127,0.6159999999999854,0.09999999999999964,-0.1580861244019136
2007-05-01,4.4,206.755,4.6938095238095245,-0.0387912537971657,3.391995645075019,-2.080634586873109,6.0896890291072925,-1.4793037240924178,-0.8625140008413856,1.963490861904127,6.93019167260478,-3.2880087599354124,3.892639409637444,-11.2483424282256,0.8509999999999991,-0.09999999999999964,0.1292640692640692
2007-06-01,4.6,207.234,4.746363636363636,0.1163665129084279,-1.8849410421510004,0.5641156120717694,4.124099848434226,-1.9703444931827296,-3.9791082130925295,-5.052467686905649,3.174012901529144,-0.1957966174645165,-5.987504703163216,-8.051693696127716,0.4790000000000134,0.1999999999999993,0.052554112554111576
2007-07-01,4.7,207.603,5.102857142857142,-0.3228696967313427,-2.713537068797034,-3.0852525608337844,-9.98103469531374,-1.817551353301039,-3.2032816894178584,0.4407841688996772,-3.3710746347240805,-3.781010266140772,-8.056327425531606,-2.324325973923147,0.3689999999999998,0.10000000000000053,0.3564935064935062
2007-08-01,4.6,207.667,5.004285714285714,1.1932713240148771,1.283299876911537,-5.074270501363476,3.515078471677935,2.132207388924612,6.027042725811693,1.0473432163116805,6.577025719265062,-2.409611606027573,5.657200969024889,13.973434760231385,0.06399999999999295,-0.10000000000000053,-0.09857142857142875
2007-09-01,4.7,208.547,4.674782608695652,0.1995650022311057,3.380947391966327,2.8256019925261944,-1.1321006941074852,7.043115290040114,0.0112090488731286,3.0297077443097287,8.255105613283774,4.387449763430018,-0.4651606191188207,0.0,0.8799999999999955,0.10000000000000053,-0.3295031055900619
2007-10-01,4.7,209.19,4.521578947368421,-0.1334568300030425,1.8375162528939448,-1.93729960791198,4.059699398201677,-0.806728994477135,-4.883159320446085,13.572819587606766,3.0154901320443184,-3.256917020446326,0.7368178571967476,19.03374705990928,0.6430000000000007,0.0,-0.15320366132723073
2007-11-01,4.7,210.834,4.527727272727272,0.1647710236813759,-3.873245225643685,-3.503030474722635,-0.2408811972015367,3.943569630561728,-2.216054306865334,1.8880884123762651,2.2054916427042714,6.300534248852907,-3.45387564201195,-10.136645991727956,1.6440000000000055,0.0,0.006148325358851459
2007-12-01,5.0,211.445,4.1485,0.3154148848313332,-1.6480400823015384,-9.62430962693308,-10.496097083747957,-0.9228745469561872,1.6538752061305395,-2.105769810692104,1.7890726962307424,-3.9101045452077487,-3.1614718535214026,-1.5660517927821194,0.61099999999999,0.2999999999999998,-0.3792272727272721
