Date,ABBV,unemployment_rate,CPI,treasury_yield,GDP_growth,SP500_return,AZN,BMY,JNJ,LLY,MRK,NVO,NVS,PFE,ROG,inflation_change,unemp_change,treasury_yield_change
2014-08-01,6.418238174930857,6.1,237.46,2.5422727272727275,0.5578343128883834,3.946331648408941,4.423695835466757,0.8073647321936939,3.636770194882266,4.094321685604352,5.939389667687656,-0.1954396050062756,3.335617835434257,3.3076345298433285,4.9163174072827776,-0.0379999999999824,-0.1000000000000005,-0.0562987012987012
2014-09-01,4.48624615923483,5.9,237.477,2.42,-0.3675914818629944,-1.8384658502866635,-4.774052670652107,1.0463857455759618,3.452176939715712,2.8507880380140183,-1.3808097592229007,3.6118109218513217,4.775168379610584,0.6124704836336425,-9.006317640673778,0.0169999999999959,-0.1999999999999993,-0.1222727272727275
2014-10-01,9.86844350724143,5.7,237.43,2.5342857142857143,0.5188900739658386,2.8335219056823124,2.099655937491796,13.696758882690109,1.116420045201716,2.282184874951088,-1.5474995263416005,-5.123873082154273,-1.529802698983207,1.2850713251437496,24.853916804626675,-0.046999999999997,-0.2000000000000001,0.1142857142857143
2014-11-01,9.858538473473356,5.8,236.983,2.304090909090909,0.0516921475588461,2.747214808827847,1.686310713448269,2.1967903681586964,0.4360727386682139,2.698647742318516,4.245778586830951,0.6197294631751671,4.272315418789541,4.006673695465124,3.5834384230219563,-0.4470000000000027,0.0999999999999996,-0.230194805194805
2014-12-01,-5.433518216750921,5.6,236.252,2.325555555555556,-0.1311438899197825,-0.8011636831725455,-5.109863374091739,-0.0338894134496059,-2.770410506056231,2.013857579054079,-5.976823975616464,-6.907160609467522,-4.128306122782243,0.8660922551401606,14.995767851377416,-0.7309999999999945,-0.2000000000000001,0.0214646464646466
2015-01-01,-7.778121687004691,5.7,234.747,2.2072727272727275,0.84903746790983,-2.427334914847934,0.9377223639744914,2.736169420479939,-4.236393550606687,4.362982774372082,6.9478262090197695,5.29298426995457,5.11546007384025,0.3210330238846204,-9.307467588189578,-1.5049999999999957,0.1000000000000005,-0.1182828282828283
2015-02-01,1.0011262715714508,5.5,235.342,1.8815,0.4564445767175185,5.620435224357356,-3.0123569850419973,1.078493991192775,2.366713660150843,-2.541694138823525,-2.886521083982063,7.158890270832807,5.133476082963417,9.823990722905783,5.984292082886666,0.5949999999999989,-0.2000000000000001,-0.3257727272727275
2015-03-01,-3.239643401538828,5.4,235.976,1.9752631578947368,-0.8057641989069886,-2.0079702025157298,2.104778381867156,5.876546159925589,-1.1762747221023884,4.273803512447016,-1.8107466212641032,11.81153130553696,-3.701165039195431,2.263707747030264,5.0204399162754765,0.6339999999999861,-0.0999999999999996,0.0937631578947368
2015-04-01,10.454367509351693,5.4,236.222,2.0427272727272725,1.0212388640199022,1.43413285673204,0.0730742096107572,-1.1937726932167436,-1.391669577111565,-1.0736200435707557,4.457159565016933,7.046814852702443,6.155280585089318,-2.4719499309822868,-11.55577193260704,0.2460000000000093,0.0,0.0674641148325356
2015-05-01,3.839000055724262,5.6,237.001,1.935,-0.2287013315546704,1.2856533657414015,-1.358057680476754,1.949970105463561,0.9475869567849404,9.781522794031773,2.2330234639200253,0.3732257173322706,0.913542712517912,2.4167177486050795,-0.6326490032522725,0.7789999999999964,0.1999999999999993,-0.1077272727272724
2015-06-01,0.9010572632986324,5.3,237.657,2.1975,0.3096962823414095,-2.5054693362690394,-5.684687952426404,3.003067805478432,-1.9665643791616727,6.549276338076515,-6.50350456867298,-3.0453595261345723,-4.273333722052897,-2.712419404897781,-8.456748249621537,0.6560000000000059,-0.2999999999999998,0.2624999999999997
2015-07-01,4.197029026002941,5.2,238.034,2.363636363636364,0.0026451559964835,2.756340989750328,6.074416774232683,-1.3525547361441848,2.8217080727882315,1.2217017558888044,4.353526628777926,7.6698519348521454,5.501326184900357,7.545499656057242,-15.376471519195412,0.3769999999999811,-0.0999999999999996,0.1661363636363644
2015-08-01,-10.193988699352571,5.1,238.033,2.3245454545454547,0.0212321087215583,-6.094995242835688,-7.4282371273470815,-8.893146602994218,-6.216951939390869,-2.555893142369048,-8.666894333218345,-6.258471855873404,-6.29397837198824,-10.648912125427069,-0.5538705851883208,-0.0010000000000047,-0.1000000000000005,-0.0390909090909095
2015-09-01,-12.818466846353092,5.0,237.498,2.1671428571428573,0.5300600315630177,-3.055626971041492,3.0887296124775254,-0.4540013929962616,0.0894945140809344,2.2391087229423734,-8.28227462198402,-1.8635770437520849,-5.4515533048638325,-1.7521758395631637,-4.455622617741772,-0.5349999999999966,-0.0999999999999996,-0.1574025974025974
2015-10-01,9.446800712936533,5.0,237.733,2.172857142857143,-0.068133787749447,9.070107662828253,0.219992906259292,12.105638927353857,8.227109190608694,-2.53313643987223,11.62296142986181,-1.95430029090472,-1.620971897717094,7.672728991389999,-12.52350471830276,0.2350000000000136,0.0,0.0057142857142857
2015-11-01,-1.4497569055634485,5.1,238.017,2.07,-0.3751179580072317,0.3654833325026807,6.773284334039387,1.607312783907311,0.2078636060775629,0.5761650683119734,-3.0186534075373306,3.365955915247243,-5.7392541232692444,-3.1046603795998884,19.15305193408512,0.2839999999999918,0.0999999999999996,-0.1028571428571432
2015-12-01,1.8744512192631733,5.0,237.761,2.263157894736842,0.316894851715177,-2.309662198096873,-0.2936982305633773,2.656268103502346,2.209811195859745,3.3572227834830937,-0.3584019500722513,5.657617818857297,0.9385273551799188,-0.7002014253473687,-6.963739110770195,-0.2560000000000002,-0.0999999999999996,0.1931578947368422
2016-01-01,-7.3261117801363795,4.8,237.652,2.2427272727272727,0.4032583083785512,-4.413148075286156,-5.095709626666678,-9.142944081506489,1.6744680179086258,-6.12392983701,-3.241462711912191,-3.805094212210147,-9.379359924208051,-5.545232111447818,-7.950355823896949,-0.1090000000000088,-0.2000000000000001,-0.0204306220095693
2016-02-01,0.516499759826794,4.9,237.336,2.0852631578947367,-0.1727710892978851,-0.0825571961474147,-11.017996868069934,-0.3699991536190494,0.737250835861869,-8.975978094498515,-0.9078024214714596,-8.000719458186756,-8.798245638610936,-2.6893935899709787,12.534225395484524,-0.3159999999999741,0.1000000000000005,-0.1574641148325359
2016-03-01,4.596218288092535,5.0,238.08,1.7795,0.6453493148965705,6.178937413541075,1.3992606593617118,3.148684347089948,3.587264664617229,0.7104507881211086,5.377382551680077,5.428008381819982,5.839496308358827,0.903237796009626,12.07413138154887,0.7439999999999998,0.0999999999999996,-0.3057631578947366
2016-04-01,6.792740405494979,5.1,238.992,1.8890909090909087,0.0739063624048963,0.9119296139514343,2.8409212569602493,13.665984110591388,3.5859048547758565,4.888195830899544,4.554491330138011,4.77508242084328,4.873003240032814,10.357632890005489,-4.192414174566594,0.9119999999999776,0.0999999999999996,0.1095909090909086
2016-05-01,4.155215296601789,4.8,239.557,1.805238095238095,-0.311686549492518,1.7011550250151108,2.555259465777593,-0.6649801614273532,0.5442798958394057,-0.6620286951239285,2.5893546261555933,0.4481219594666186,4.659728708208966,6.083758138342521,15.882148733289082,0.5649999999999977,-0.2999999999999998,-0.0838528138528136
2016-06-01,-1.6208423704819674,4.9,240.222,1.806190476190476,0.1948830905676546,-0.171563600842417,1.6498179025121518,2.580178199093841,8.408947907848718,5.65899356416546,2.3995629206298164,-4.032842197342168,3.773119452691809,2.378401794182605,-8.078836539737356,0.6650000000000205,0.1000000000000005,0.0009523809523808
2016-07-01,6.977875465122896,4.8,240.101,1.6440909090909093,0.047343633114516,4.186159908386156,13.083791570777016,2.2527496727074103,3.239905938996724,5.257077832191692,2.653807933618424,5.931588382442721,0.9089845307264754,4.771385912063031,12.013100082799545,-0.1210000000000093,-0.1000000000000005,-0.1620995670995666
2016-08-01,-2.3664429305849555,4.9,240.545,1.504,0.6108415242715992,0.1197356218463951,-3.895712962191367,-23.285660734356327,-4.70333864600363,-6.20094207314329,7.040566836307871,-17.99194399626125,-5.392757065598741,-5.665474169786366,-18.30801015052782,0.4439999999999884,0.1000000000000005,-0.1400909090909092
2016-09-01,-1.6068728820331946,5.0,241.176,1.556521739130435,0.357990539551567,-0.4968306029427771,1.490138560504839,-6.046369282374576,-0.3535742719658841,3.8860323551178855,-0.6051949037142568,-10.13064492617579,0.2412037104027042,-1.863379364157669,9.2470076869118,0.6310000000000002,0.0999999999999996,0.0525217391304349
2016-10-01,-11.558589108089812,4.9,241.741,1.6304761904761906,-0.3735442445960246,-1.2373086535612865,-13.816202741429318,-5.582327025074574,-1.8115699275821795,-7.998990729445731,-5.222552766364319,-14.546753990945184,-10.055726872107783,-6.377336674555679,-10.887363010028384,0.5650000000000261,-0.0999999999999996,0.0739544513457557
2016-11-01,10.004669073551554,4.7,242.026,1.7645,0.5554435401338598,3.6838265642193946,-7.697738646856633,11.630621762556316,-4.043467995183336,-9.100775710193654,4.2064118493830405,-5.458669022196794,-3.182189833680216,1.3560264721617976,36.54234664363412,0.2849999999999966,-0.2000000000000001,0.1340238095238093
2016-12-01,2.993423595415945,4.7,242.637,2.1420000000000003,0.1796784702781551,1.4293556798824492,4.5141736755808015,3.5435760573724773,4.22835497063232,10.297463332121026,-3.7914926140708127,6.726208360271602,5.933676152326872,2.0657624244260875,3.350373888581881,0.61099999999999,0.0,0.3775000000000004
2017-01-01,-2.4113499116310555,4.7,243.618,2.491904761904762,-0.1238441774375265,2.389421641933831,-0.3294523713198494,-15.879524711817416,-1.7012405423245225,4.731474371676248,6.107821557391158,0.8644456010605372,1.482693865757012,-2.309105341527052,4.088008709091695,0.9809999999999944,0.0,0.3499047619047615
2017-02-01,2.2155716005613835,4.6,244.006,2.4325,0.1515183994149849,3.9291598189304944,7.455021524772087,16.11976759478184,7.911672596041464,7.503511462265466,6.259089910248505,-2.322338225062448,5.749468916306322,7.532340303259377,3.20200786204603,0.3880000000000052,-0.1000000000000005,-0.0594047619047617
2017-03-01,5.368710433664958,4.4,243.892,2.4189473684210525,0.4446202999308202,-0.3087130970474194,9.955326928302055,-4.108610537226598,2.5891400925758035,2.253410658258659,-3.5372540286355947,-2.9719873282743503,-4.989130506333028,1.285222796554586,4.072234302944189,-0.1140000000000043,-0.1999999999999993,-0.0135526315789475
2017-04-01,1.1970415714530611,4.4,244.193,2.4817391304347827,-0.4540283422652225,1.431999485183444,-2.858055838028384,3.07098858787902,-0.8671266977733016,-2.4372711077184084,-1.196434895615972,15.086278037658872,7.492227079896341,-0.8477012684779184,19.87888569795542,0.3010000000000161,0.0,0.0627917620137301
2017-05-01,1.1173917796331256,4.4,244.004,2.2973684210526315,0.674467343099705,1.4112635503029436,13.685936804231646,-3.0482506867554826,3.8713935554971712,-3.034362323894724,4.460129351449771,9.539822670414488,6.153434266862434,-3.744102319555953,3.1766043962624613,-0.1890000000000213,0.0,-0.1843707093821511
2017-06-01,9.830363805956075,4.3,244.163,2.303636363636364,0.4890089302930667,0.1491286288603399,-0.872341707972335,3.2808169403839127,3.834100232970261,4.098834454862432,-1.566573361843948,1.2272870188060336,2.079001617507603,3.874846970648682,2.2690930071401327,0.1590000000000202,-0.1000000000000005,0.0062679425837326
2017-07-01,-3.58571467527955,4.3,244.243,2.186818181818182,-0.0885996173536907,2.5531001810717324,-11.469637156961364,2.1177214254636256,0.3250674679176502,0.4373934571050952,0.4052152073567239,-1.1424574862605286,2.072597549211208,-1.2801628636054607,8.607989539399362,0.079999999999984,0.0,-0.1168181818181821
2017-08-01,8.678121891103752,4.4,245.183,2.318,0.3119613666938914,0.2917647045969529,-1.1597169572143295,7.033582206538558,-0.2637119530385368,-1.6573811732547572,-0.0313012033648529,12.311314815230666,-1.068069170599706,2.291908471824655,0.4916519666466667,0.9399999999999976,0.1000000000000005,0.131181818181818
2017-09-01,18.00790616648733,4.3,246.435,2.2091304347826086,0.4703585895626139,1.5111817357696955,15.321293534228886,5.390218197243968,-1.1581202759865183,5.899316932935039,0.2661846841980342,2.156335795713349,1.850747459751556,6.275707011639375,12.425133149181011,1.2520000000000095,-0.1000000000000005,-0.1088695652173914
2017-10-01,1.5643095790644157,4.2,246.626,2.202,-0.0163723517297986,2.864361863214948,1.829986358229152,-3.2632675249803067,7.230219091600842,-4.208544697813609,-13.339886337977749,3.40600981194501,-3.808962129954308,-1.7927226497182258,14.105644675829732,0.1910000000000025,-0.0999999999999996,-0.0071304347826086
2017-11-01,8.13973751166519,4.2,247.284,2.3600000000000003,0.7277034712287689,3.056593638151095,-4.724625977467145,3.102433122127457,-0.0573772201148181,3.295091366640368,0.3267335948453409,3.97671463829965,3.8992595339393255,3.42271121052502,5.931091638518815,0.657999999999987,0.0,0.1580000000000003
2017-12-01,-0.2166786740236292,4.1,247.805,2.353333333333333,0.3502446252865887,0.6980566041878467,5.567376862677587,-3.0226189457124963,0.8939955876428041,0.4175259082611626,1.8093170869905693,3.6700713191544665,-2.144526719023021,0.802444590862117,0.5089956762030168,0.521000000000015,-0.1000000000000005,-0.0066666666666672
2018-01-01,16.037643653515854,4.0,248.859,2.4025,-0.0798739300473805,6.175890790273919,1.037478408028747,2.154034935290605,-1.095022725168393,-3.563821831702929,6.191542174270959,3.4097249033330224,7.265360322762193,2.2639292260041577,1.7663047447465274,1.054000000000002,-0.0999999999999996,0.0491666666666668
2018-02-01,3.9572978522333546,4.1,249.529,2.583809523809524,0.5649952810174774,-3.636061388884093,-5.33372143800227,6.444709407417304,-6.013465312700705,-5.438930783314011,-8.489441554112542,-7.243235433067518,-7.450594619203043,-1.9708294318126152,-16.664638705245714,0.6699999999999875,0.0999999999999996,0.1813095238095239
2018-03-01,-18.28541553633174,4.0,249.577,2.8589473684210525,-0.2382921603373722,-3.129014287878651,8.351860713165781,-4.45619345583107,-0.700197591589713,1.2020759312484364,0.4610687912901534,-4.331793792708849,-2.999397991370245,-1.3528348666690282,-12.947862991815906,0.0480000000000018,-0.0999999999999996,0.2751378446115287
2018-04-01,2.007400144991589,4.0,250.227,2.842380952380952,0.3836142555177835,0.9193889235386,1.60137314918527,-17.581028475300865,-1.2953612652593427,4.782227699448893,9.022966977683764,-3.3747948784998205,-1.6725538638094672,3.15583121942804,-10.741177738787632,0.6500000000000057,0.0,-0.0165664160401006
2018-05-01,3.536852161952964,3.8,250.792,2.869047619047619,0.3319029336279255,2.430949395555926,4.221794619699049,1.585139167567462,-5.4312433274422816,4.896977935348779,1.1210997812546086,1.278245304627834,-2.829567314698278,-1.8574270451071409,6.804125908037406,0.5649999999999977,-0.2000000000000001,0.0266666666666672
2018-06-01,-6.3573781768437865,4.0,251.018,2.977727272727273,0.187535248183579,0.1254711761878635,-5.185006638305556,5.169154653650399,2.1902003245252377,1.0329341007519366,1.965390331963568,-2.986958637316661,1.368761995249268,1.9598134486559893,-2.1937522113762764,0.2259999999999991,0.2000000000000001,0.1086796536796539
2018-07-01,-0.4533376287493951,3.8,251.214,2.9123809523809525,0.181935870017913,4.170328470882012,11.449743629704678,6.161903398048318,9.213776950373,15.797459157293382,9.355951774562657,7.914134774498494,11.066981332230874,10.06063079472721,4.584604927619651,0.1959999999999979,-0.2000000000000001,-0.0653463203463204
2018-08-01,5.128740027272949,3.8,251.663,2.889047619047619,0.5033412925234071,3.191981773207964,-2.0189024099655395,3.8099975858865154,1.6374983080909455,6.922404587950104,4.129339845520641,-1.2055537572462582,-1.0607731713736857,3.9819483155857816,18.44386007178582,0.4490000000000123,0.0,-0.0233333333333334
2018-09-01,-1.4586601018996226,3.7,252.182,2.889130434782609,-0.0969219836060908,0.1412200652379347,4.405127957456623,2.5268414970944564,3.267322151757224,2.132536186379852,3.426162274208866,-3.1820449526074324,3.794712154936208,7.045434144930307,6.699499898105299,0.518999999999977,-0.0999999999999996,8.281573498969408e-05
2018-10-01,-17.688731946708224,3.8,252.772,3.004210526315789,0.08871115088942,-6.489016198173081,-1.9964633783594588,-18.588921514725577,1.3172444704951491,1.053030297185975,4.47175075374262,-8.400498188804562,1.5088373151699974,-2.2918102709474697,-16.467559434906953,0.5900000000000034,0.0999999999999996,0.1150800915331804
2018-11-01,22.38723781080132,3.8,252.594,3.152272727272727,-0.2152118715184614,1.8549162472839555,2.6817955452262288,6.457309558107349,4.93605876640062,9.406111416899954,7.78427195480722,7.966637985617719,4.653548297896237,7.361841110607159,4.550630761104357,-0.1779999999999972,0.0,0.1480622009569376
2018-12-01,-2.206418168729074,3.9,252.767,3.117,0.4027384291632518,-9.334310684883873,-4.620807461954579,-2.768444763235056,-11.591693584710116,-1.970155335856261,-3.692986426413958,-1.179740343766622,-6.249333246308375,-4.852195198220688,-23.00637747629172,0.1730000000000018,0.1,-0.0352727272727269
2019-01-01,-12.90811709550528,4.0,252.718,2.8326315789473684,0.3431361357661977,8.63727095217557,-3.68612680448478,-5.021184922733335,3.122842734076703,3.577586163943014,-1.908454588610764,2.062087038027149,1.9927852624707976,-2.749138350479985,28.11428103159645,-0.0490000000000065,0.1,-0.2843684210526316
2019-02-01,-0.0973235151876306,3.8,253.322,2.713809523809524,-0.0360354807736329,3.241604948627397,13.6686558177197,5.463200244668487,2.675068886275578,5.36460651255255,9.216729556833103,4.104613600089646,4.239038100642789,3.0120156335167403,22.330782066120047,0.6040000000000134,-0.2000000000000001,-0.1188220551378442
2019-03-01,1.7037090018956702,3.8,254.202,2.6763157894736844,0.0800971618330148,1.3635696048746482,-0.5366946912808701,-7.646164276070378,2.9838424364770466,3.304538185481088,2.312680399210043,6.864156475342265,5.381997092991098,-2.030001711999907,2.3381673963365435,0.8799999999999955,0.0,-0.0374937343358396
2019-04-01,-1.4890326822379452,3.6,255.211,2.570952380952381,0.3581669953381716,4.543687897899429,-6.851336342219961,-2.6828502880605565,1.0086747545122288,-9.802723093334633,-4.7202764011530345,-4.869829941835457,-1.4579636463136758,-4.379550389223141,5.438065913971468,1.0090000000000146,-0.1999999999999997,-0.1053634085213035
2019-05-01,-2.094581535754048,3.7,255.29,2.532380952380952,0.083201591667481,-6.377098235193934,-0.74349229414028,-1.4208614825423904,-7.117583700309204,-0.9398491109169348,0.6352351649749011,-3.693124175791229,4.14691561830276,2.240810672475124,-17.627744762510964,0.0789999999999793,0.1,-0.0385714285714287
2019-06-01,-5.201417339077208,3.6,255.159,2.395,0.6494499883232141,6.440930963184233,10.433376937769022,-0.0441113997753817,6.925681465780764,-3.905855451458484,5.857845412267948,8.135599266274562,6.620716653182668,5.26065793837267,25.067030191258443,-0.1310000000000002,-0.1,-0.1373809523809521
2019-07-01,-8.388342906518254,3.7,255.685,2.074,0.2713760877266935,2.005681084858013,5.159887958580778,-2.072758525300533,-6.50490762212681,-1.660844714475307,-0.3646405685823972,-6.112856865546279,0.2957174670887852,-10.34167425578838,-8.06582339857207,0.5260000000000105,0.1,-0.3210000000000002
2019-08-01,0.183811027266878,3.7,256.059,2.059090909090909,0.1534210586693785,-1.6743482891824146,3.73185191364227,9.20051479991326,-1.4283465383032157,3.6897778878483,4.193304195094672,8.74373998365714,-1.6051574494604814,-8.470646980814289,-16.538513101919595,0.3740000000000236,0.0,-0.0149090909090907
2019-09-01,15.18099608323691,3.5,256.511,1.6263636363636365,0.1620714512302834,1.4771676816446755,0.0031001521047402,5.492007252410036,1.549925454785317,-0.4541748147917412,-2.648333736208719,0.0989803255632582,-3.5623118843968515,2.014485065005278,3.2396983871337603,0.4519999999999982,-0.2000000000000001,-0.4327272727272726
2019-10-01,5.058117750090863,3.6,257.244,1.6995,-0.1017394682210071,2.6824732936582496,10.0067177274072,13.133493018271004,2.0559492109634814,1.8957514893824128,3.6302451462275176,6.808503704600311,0.6214077980186916,6.790965808930216,-0.8997227166424815,0.7330000000000041,0.1,0.0731363636363635
2019-11-01,11.890958491405112,3.6,257.803,1.7068181818181818,0.5090949458754768,3.619835701456275,-1.1217674602980066,0.0843462189261456,4.127564808675577,2.98376326802694,0.6000395793849034,1.6841727354565572,5.558090622149647,0.3909549051110073,-4.030108966093115,0.5589999999999691,0.0,0.0073181818181817
2019-12-01,0.9232701982217596,3.6,258.616,1.8121052631578949,0.1383932162061896,2.402097598539399,2.846542221055337,12.732719640533595,6.830002930390178,12.642458752356744,4.324387946786179,3.0810338559156936,2.589381475741992,2.696403838463568,-4.068605400475134,0.8129999999999882,0.0,0.1052870813397131
2020-01-01,-8.493319159744805,3.5,259.037,1.8628571428571428,-0.2943935375064765,0.4510460294705476,-2.326505892975184,-1.9317846951958817,2.056649349144535,6.246652511939099,-5.4141304928383205,5.096748751265712,-0.1900951854386323,-4.951527824229462,-5.596090089855343,0.4209999999999922,-0.1,0.0507518796992478
2020-02-01,7.217944755045247,3.5,259.248,1.757619047619048,0.8420561217874267,-7.916568740425656,-10.061621309139444,-5.51712435119277,-9.666131774558428,-9.674868380399973,-10.39325705401688,-4.438591400685832,-11.162842922821405,-9.341059667402185,-1.4861995753715496,0.2110000000000127,0.0,-0.1052380952380946
2020-03-01,-11.107230361286724,4.4,258.124,1.5042105263157897,-5.0633112252971735,-12.998713445433484,4.0412531729570045,-5.621399969869023,-1.8692909944614144,10.551819215421588,0.4963464546532625,3.5609924882678445,-1.7984773833490952,-2.333933482295447,-18.60344985435749,-1.1239999999999668,0.9000000000000004,-0.2534085213032584
2020-04-01,7.8881668533282046,14.7,256.092,0.87,-9.870787875212084,13.361052859932032,17.062235501873424,9.0957954165797,14.420782137753928,11.476346246297208,3.9712079341011286,5.199329937263086,6.494534196619717,17.524467349503126,17.602206173361633,-2.032000000000039,10.3,-0.6342105263157897
2020-05-01,14.41860784243516,13.2,255.868,0.6576190476190477,4.269455947236156,4.764516546959774,4.437641999041975,-0.97963148908512,-0.8597730989003405,-1.0928609479904927,1.7393574069692883,4.121265474706304,3.1865869033148586,-0.4431256836672115,-2.503601185496862,-0.2239999999999895,-1.5,-0.2123809523809523
2020-06-01,5.94584313247819,11.0,256.986,0.674,5.782890383943329,1.3275351236691435,-3.131862383922845,-1.540547012304749,-4.80346010820104,7.847609191658877,-4.19970593270077,-0.6975974408327312,-0.1029370103843851,-13.522173520086456,15.09329024151409,1.117999999999995,-2.1999999999999997,0.0163809523809523
2020-07-01,-3.330623575143876,10.2,258.278,0.7286363636363636,1.3893162901555067,6.355212244808306,5.464174995731019,-0.2380829993460009,3.647851726053664,-8.460229389866091,4.587890107067438,-0.2290914323847648,-5.953740650485129,17.675828199230725,-4.341890930149949,1.29200000000003,-0.8000000000000007,0.0546363636363635
